task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Documentation,Medium,Junior,C++,High,13,5,0,26,7,9,True,3,False,3.05,2,2,1,0,4.77689231
Testing,High,Mid,C++,High,7,4,2,14,1,15,True,1,False,2.375,2,2,0,0,3.35675812
Testing,Medium,Junior,Other,Medium,6,3,3,12,2,10,False,0,False,2.91666667,2,0,1,0,2.63779375
Client Meeting,Medium,Junior,Go,High,6,5,3,12,4,11,False,2,False,3.95,2,1,1,1,2.2791735
Client Meeting,High,Mid,JavaScript,Critical,11,5,3,22,9,18,True,0,True,3.45,2,2,0,1,4.76639502
Bug Fix,High,Mid,JavaScript,High,13,2,3,26,2,14,True,1,False,3.25,0,2,0,0,5.78517188
Deployment,Medium,Senior,Go,Critical,6,5,0,12,8,15,False,3,False,4.8,1,1,2,1,1.756593
Bug Fix,Medium,Tech Lead,Java,Critical,2,2,0,4,8,15,True,2,True,3.25,0,2,0,0,0.92039063
Design Review,High,Senior,JavaScript,Critical,4,4,2,8,3,13,True,1,False,3.0,2,1,1,0,1.8422628
Testing,Low,Junior,C++,Low,9,3,2,18,8,13,False,2,False,4.16666667,1,1,0,1,3.48490083
Client Meeting,Medium,Tech Lead,Python,Low,12,5,3,24,10,16,True,0,False,3.45,2,2,0,1,5.34292172
Bug Fix,Medium,Senior,Java,Critical,1,3,2,2,5,17,True,0,False,1.5,3,0,0,0,0.64036875
Deployment,High,Mid,C++,Medium,12,3,1,24,2,17,False,3,False,4.91666667,0,1,2,0,4.7934125
Feature Dev,Medium,Senior,Java,Medium,6,4,2,12,7,11,False,1,False,4.5,0,2,2,0,2.303
Client Meeting,Low,Junior,Go,Low,9,4,2,18,7,16,False,2,True,4.375,0,3,0,1,3.78860831
Design Review,Medium,Junior,Other,Critical,2,3,1,4,6,18,False,0,True,4.33333333,1,0,2,0,0.73754358
Feature Dev,High,Tech Lead,Java,Medium,7,4,2,14,3,10,False,1,False,2.375,2,2,0,0,3.552125
Design Review,Low,Mid,Go,Medium,13,3,0,26,5,10,False,1,False,1.5,3,0,0,0,4.8995
Design Review,Low,Junior,Other,High,13,3,3,26,5,18,False,2,True,2.66666667,1,2,0,0,5.10081
Client Meeting,High,Mid,Other,Medium,10,4,1,20,6,10,False,0,False,3.0,2,1,1,0,4.377125
Testing,High,Tech Lead,Go,High,11,3,1,22,7,14,True,2,False,2.91666667,2,0,1,0,4.73178549
Design Review,Medium,Junior,Go,Low,13,2,3,26,9,15,True,1,False,4.5,0,1,1,0,5.63676094
Bug Fix,Low,Senior,Go,Medium,7,3,0,14,10,16,False,2,False,2.08333333,2,1,0,0,2.70866667
Feature Dev,High,Senior,Python,Medium,9,2,0,18,9,18,True,1,False,3.625,1,0,1,0,3.96756675
Feature Dev,High,Mid,Java,Critical,11,2,1,22,9,18,True,2,False,2.375,1,1,0,0,4.73789203
Feature Dev,Low,Senior,C++,High,5,2,3,10,10,11,False,1,False,2.375,1,1,0,0,2.07534375
Testing,Medium,Senior,JavaScript,High,7,3,1,14,7,18,True,2,True,4.33333333,1,0,2,0,2.71886423
Code Review,Low,Junior,JavaScript,High,5,4,3,10,5,15,True,3,True,1.9375,3,1,0,0,2.65900852
Refactoring,High,Tech Lead,C++,High,8,4,2,16,8,9,False,1,False,3.0,2,1,1,0,3.383748
Bug Fix,Medium,Tech Lead,Other,Medium,8,3,3,16,5,16,True,3,False,2.08333333,2,1,0,0,4.13021875
Client Meeting,Medium,Tech Lead,JavaScript,High,2,5,1,4,8,16,True,0,True,3.45,2,2,0,1,0.87013297
Code Review,Medium,Mid,C++,High,11,5,3,22,6,16,False,3,False,3.4,1,3,1,0,4.1812335
Code Review,Medium,Junior,Go,Low,6,4,2,12,9,10,True,3,True,3.4375,1,2,1,0,3.43142198
Deployment,High,Junior,Other,Low,11,4,1,22,5,13,True,1,True,4.5625,1,1,1,1,5.41142
Feature Dev,Medium,Mid,Other,Medium,13,4,0,26,6,17,False,2,False,3.625,2,0,2,0,4.663575
Client Meeting,Medium,Senior,Other,Medium,1,3,1,2,1,11,False,1,False,2.91666667,2,0,1,0,0.60160208
Testing,High,Tech Lead,C++,High,6,3,0,12,1,13,True,1,False,2.91666667,2,0,1,0,2.50146146
Documentation,Low,Mid,JavaScript,Medium,13,5,0,26,6,11,False,0,False,1.85,4,1,0,0,4.7151
Bug Fix,Low,Tech Lead,Go,Medium,8,5,0,16,8,9,False,0,False,3.45,2,2,0,1,2.53764
Refactoring,High,Tech Lead,JavaScript,Low,8,2,0,16,4,15,False,0,False,2.375,1,1,0,0,3.9721
Code Review,Low,Mid,C++,High,9,2,1,18,9,10,True,0,False,3.25,0,2,0,0,3.00332813
Client Meeting,Low,Senior,C++,High,4,3,1,8,8,14,False,3,False,2.66666667,1,2,0,0,1.6443
Refactoring,Medium,Junior,Java,High,7,5,0,14,10,11,False,0,True,4.3,1,2,1,1,2.2569624
Refactoring,Low,Junior,JavaScript,High,4,4,2,8,4,17,True,0,False,1.9375,3,1,0,0,1.64943844
Refactoring,Medium,Tech Lead,C++,Low,4,4,0,8,3,16,True,0,True,2.8125,1,3,0,0,1.9502175
Testing,Low,Tech Lead,Java,Medium,8,4,3,16,4,12,False,3,False,1.5,4,0,0,0,3.72075
Testing,Medium,Junior,Other,Low,7,2,3,14,4,11,False,0,False,2.375,1,1,0,0,3.50796875
Feature Dev,Medium,Tech Lead,Java,High,7,2,3,14,1,17,False,0,False,3.625,1,0,1,0,2.60672344
Code Review,High,Tech Lead,JavaScript,High,8,2,3,16,3,18,True,3,False,1.5,2,0,0,0,4.29100875
Deployment,Medium,Tech Lead,JavaScript,Low,9,5,0,18,6,12,False,3,True,3.45,2,2,0,1,4.15802888
Design Review,High,Mid,Go,Medium,11,4,1,22,8,12,True,3,True,4.0625,1,1,2,0,5.3652919
Feature Dev,Medium,Senior,Go,Medium,2,4,0,4,7,11,False,3,True,3.0,2,1,1,0,1.115015
Testing,Medium,Junior,JavaScript,High,11,3,1,22,6,10,True,2,False,2.08333333,2,1,0,0,4.47004688
Refactoring,Medium,Senior,Python,Medium,2,4,1,4,6,16,True,0,False,3.0,2,1,1,0,0.91919625
Bug Fix,High,Tech Lead,Go,Medium,1,4,2,2,5,10,True,1,False,3.9375,1,2,0,1,0.77474578
Refactoring,Low,Junior,Other,Medium,2,4,2,4,4,17,False,2,False,2.375,2,2,0,0,1.197125
Client Meeting,Low,Junior,C++,High,9,5,2,18,10,10,True,1,False,2.55,2,3,0,0,3.3452055
Deployment,Medium,Senior,C++,High,2,5,3,4,7,15,False,0,False,1.85,4,1,0,0,1.1334375
Feature Dev,Low,Junior,C++,High,4,3,2,8,4,18,False,3,False,1.5,3,0,0,0,1.8819
Code Review,Medium,Mid,Other,Critical,4,4,2,8,4,17,True,0,True,3.5,2,1,0,1,1.63915434
Code Review,Medium,Senior,Java,Critical,7,4,0,14,4,10,True,1,False,1.9375,3,1,0,0,2.59633828
Bug Fix,High,Mid,JavaScript,Low,5,3,2,10,9,15,False,0,False,4.08333333,0,2,1,0,2.48522083
Feature Dev,Medium,Junior,C++,Medium,8,3,3,16,9,18,False,0,False,2.66666667,1,2,0,0,3.52833333
Code Review,Medium,Mid,Java,High,2,2,0,4,9,10,False,0,True,4.5,0,1,1,0,0.67221
Testing,Low,Tech Lead,C++,Critical,12,2,3,24,8,17,True,0,False,2.375,1,1,0,0,4.17740203
Refactoring,Medium,Junior,Java,High,13,5,2,26,6,11,False,3,False,1.85,4,1,0,0,5.25915
Documentation,Medium,Senior,Python,High,10,3,0,20,4,18,True,2,False,3.5,1,1,1,0,3.56118525
Design Review,Medium,Mid,Other,Critical,10,4,2,20,1,14,True,1,False,1.9375,3,1,0,0,3.93927188
Refactoring,Medium,Mid,C++,High,10,2,2,20,10,16,False,3,False,2.375,1,1,0,0,4.062375
Feature Dev,Medium,Tech Lead,Java,High,1,3,2,2,9,15,False,3,False,5.0,1,0,1,1,0.7038
Design Review,High,Junior,Java,High,1,2,0,2,10,14,False,3,False,3.625,1,0,1,0,0.60957225
Testing,Medium,Senior,JavaScript,Critical,10,2,1,20,2,9,False,2,False,1.5,2,0,0,0,3.7899375
Testing,Low,Tech Lead,JavaScript,Medium,8,2,0,16,8,10,False,1,False,2.375,1,1,0,0,2.924125
Documentation,Medium,Mid,Python,Medium,9,5,1,18,6,9,True,0,False,3.45,2,2,0,1,3.46942969
Bug Fix,Low,Mid,Java,High,6,3,0,12,1,14,False,1,True,4.75,0,2,0,1,1.83326963
Client Meeting,Medium,Junior,Go,Critical,8,5,3,16,4,11,True,0,False,3.05,2,2,1,0,2.9940017
Documentation,Low,Senior,C++,High,6,5,0,12,2,17,False,3,False,2.55,2,3,0,0,2.153115
Documentation,Medium,Junior,Python,Medium,13,3,1,26,5,12,False,1,False,2.91666667,2,0,1,0,5.04420208
Client Meeting,High,Junior,C++,Medium,1,3,1,2,8,14,False,2,False,2.66666667,1,2,0,0,0.783
Client Meeting,Medium,Junior,JavaScript,High,2,4,2,4,9,9,True,1,False,2.375,2,2,0,0,1.1127375
Deployment,Medium,Tech Lead,Python,High,8,2,1,16,10,11,True,2,True,5.75,0,0,2,0,2.94848978
Refactoring,Low,Mid,JavaScript,Low,12,2,1,24,6,9,True,0,False,2.375,1,1,0,0,5.06604656
Feature Dev,Medium,Mid,Go,Low,13,4,0,26,6,11,False,3,True,3.875,0,3,1,0,5.85016094
Bug Fix,Medium,Senior,Python,Critical,3,3,3,6,10,15,False,3,True,4.33333333,1,0,2,0,1.51390525
Code Review,Medium,Junior,Other,Low,1,5,2,2,1,12,False,2,False,1.5,5,0,0,0,1.01475
Bug Fix,High,Senior,C++,High,12,2,3,24,6,14,False,3,False,1.5,2,0,0,0,5.784075
Bug Fix,Medium,Tech Lead,C++,High,3,4,3,6,5,10,False,2,False,3.0,2,1,1,0,1.5342975
Deployment,Medium,Senior,Java,Low,8,5,1,16,3,16,False,3,True,3.55,2,1,2,0,3.82976798
Documentation,High,Tech Lead,Go,Low,11,5,2,22,4,10,False,2,False,3.55,2,1,2,0,5.3034894
Feature Dev,Medium,Tech Lead,C++,Low,2,2,0,4,2,15,False,0,True,2.375,1,1,0,0,0.94985
Code Review,High,Mid,Go,Critical,7,2,3,14,1,18,False,3,True,3.625,1,0,1,0,3.30804344
Client Meeting,Medium,Senior,Go,Medium,3,5,0,6,3,17,True,2,False,2.55,2,3,0,0,1.429575
Deployment,High,Mid,Java,High,13,2,3,26,9,17,True,2,False,1.5,2,0,0,0,6.42198375
Bug Fix,Medium,Junior,Java,Medium,7,4,2,14,8,9,False,2,False,3.4375,1,2,1,0,2.97092813
Code Review,High,Tech Lead,Java,Critical,10,4,3,20,10,17,True,2,False,3.875,0,3,1,0,4.11895723
Design Review,High,Tech Lead,Go,Medium,5,2,2,10,8,17,False,3,False,2.375,1,1,0,0,2.845625
Deployment,Medium,Senior,Python,Low,11,2,1,22,7,14,True,3,False,5.75,0,0,2,0,4.47579825
Feature Dev,Low,Tech Lead,Go,Critical,1,4,3,2,8,13,True,2,False,2.375,2,2,0,0,0.88452328
Testing,High,Mid,C++,Low,12,3,0,24,9,11,False,0,True,2.08333333,2,1,0,0,6.65137
Documentation,Low,Junior,JavaScript,High,7,5,1,14,2,11,False,3,False,1.85,4,1,0,0,2.6930475
Design Review,High,Mid,Go,High,7,2,0,14,6,18,False,0,False,1.5,2,0,0,0,2.97045
Refactoring,High,Tech Lead,Go,Medium,13,4,3,26,2,18,True,0,False,3.9375,1,2,0,1,5.79257602
Bug Fix,Medium,Senior,JavaScript,Critical,6,3,1,12,3,16,False,3,False,3.5,1,1,1,0,2.17358813
Testing,Low,Tech Lead,C++,Medium,11,3,2,22,7,17,False,0,False,1.5,3,0,0,0,4.3665
Feature Dev,Medium,Senior,JavaScript,Critical,9,2,1,18,6,17,True,0,True,2.375,1,1,0,0,3.6125332
Design Review,High,Mid,Go,High,12,3,2,24,7,10,True,3,False,4.33333333,1,0,2,0,4.8021498
Documentation,High,Junior,Go,Medium,9,4,1,18,5,11,False,0,False,5.0,0,2,1,1,3.35478
Bug Fix,Medium,Senior,Java,High,9,3,0,18,6,9,True,1,False,2.91666667,2,0,1,0,3.23615644
Documentation,Medium,Senior,Go,High,1,5,1,2,4,16,False,2,True,3.4,1,3,1,0,0.66980925
Client Meeting,Medium,Mid,Other,High,10,5,0,20,3,13,False,3,False,2.7,3,1,1,0,3.6225135
Bug Fix,Low,Senior,Go,High,4,3,1,8,3,15,True,1,False,2.66666667,1,2,0,0,1.543815
Refactoring,High,Senior,Other,Critical,3,2,2,6,6,11,False,2,False,3.625,1,0,1,0,1.42411763
Refactoring,Medium,Tech Lead,Go,High,7,3,3,14,3,17,False,1,True,3.5,1,1,1,0,2.97572962
Testing,High,Senior,JavaScript,High,11,3,2,22,5,17,False,2,False,2.08333333,2,1,0,0,4.98315
Deployment,High,Junior,Go,Critical,5,3,0,10,5,13,False,3,False,3.5,1,1,1,0,1.9829225
Feature Dev,Medium,Tech Lead,Other,Medium,10,5,2,20,5,14,False,3,True,4.3,1,2,1,1,4.119852
Code Review,Medium,Tech Lead,JavaScript,High,6,2,2,12,4,18,False,1,False,3.625,1,0,1,0,2.2457925
Feature Dev,Medium,Mid,Other,Low,1,2,0,2,5,12,True,1,False,1.5,2,0,0,0,0.5919375
Feature Dev,Medium,Tech Lead,Go,Low,6,4,2,12,6,18,False,3,False,1.5,4,0,0,0,3.3825
Client Meeting,Medium,Tech Lead,Other,High,12,3,2,24,1,13,False,0,False,3.5,1,1,1,0,4.1183775
Design Review,Low,Junior,C++,High,2,2,3,4,7,14,False,0,True,2.375,1,1,0,0,1.13658188
Design Review,Low,Junior,JavaScript,Critical,7,3,3,14,2,14,False,0,True,2.66666667,1,2,0,0,2.684385
Refactoring,High,Senior,JavaScript,Critical,7,2,2,14,7,11,True,1,True,2.375,1,1,0,0,3.48729872
Code Review,High,Mid,JavaScript,Low,7,5,0,14,9,15,True,2,False,3.4,1,3,1,0,3.56338521
Feature Dev,Low,Senior,Go,Low,1,2,0,2,9,9,False,0,False,1.5,2,0,0,0,0.5
Testing,Low,Junior,C++,Medium,4,3,0,8,5,12,False,1,False,2.66666667,1,2,0,0,1.48866667
Code Review,Medium,Junior,Other,High,5,2,2,10,3,15,False,2,False,5.75,0,0,2,0,1.79775
Bug Fix,Low,Mid,Java,Medium,12,2,2,24,5,14,False,0,True,3.25,0,2,0,0,4.764375
Code Review,High,Mid,Other,Low,8,2,2,16,5,9,False,3,False,2.375,1,1,0,0,4.619725
Testing,High,Tech Lead,JavaScript,Critical,11,3,3,22,4,18,True,1,False,2.08333333,2,1,0,0,4.98606281
Deployment,Low,Junior,Other,High,12,2,1,24,3,14,False,3,False,1.5,2,0,0,0,4.400325
Deployment,Low,Mid,JavaScript,Medium,13,4,3,26,6,15,True,1,True,3.9375,1,2,0,1,5.18268893
Testing,Medium,Senior,Java,Medium,8,3,2,16,2,14,False,0,False,2.08333333,2,1,0,0,3.48541667
Documentation,Low,Senior,C++,Medium,5,3,3,10,10,16,True,1,True,4.75,0,2,0,1,2.22398859
Design Review,High,Tech Lead,JavaScript,Medium,7,5,3,14,7,9,False,2,False,3.4,1,3,1,0,3.491127
Refactoring,Medium,Mid,JavaScript,Critical,3,5,2,6,4,16,False,1,False,3.95,2,1,1,1,1.129208
Deployment,Medium,Junior,Python,Critical,10,2,0,20,1,9,True,2,False,3.625,1,0,1,0,3.34061634
Code Review,High,Tech Lead,Python,Medium,7,2,1,14,10,13,False,3,True,2.375,1,1,0,0,3.96130625
Refactoring,High,Mid,Other,Medium,4,5,0,8,4,11,True,3,False,3.95,2,1,1,1,1.8656841
Client Meeting,High,Tech Lead,C++,High,11,4,3,22,4,14,False,0,True,3.0,2,1,1,0,5.02669035
Feature Dev,Medium,Mid,Java,High,13,5,1,26,8,13,True,3,False,3.55,2,1,2,0,4.62993064
Refactoring,High,Senior,Java,Low,2,5,2,4,3,15,True,2,False,3.55,2,1,2,0,1.42221272
Deployment,Low,Mid,Java,Medium,12,3,3,24,9,13,False,3,False,2.66666667,1,2,0,0,4.901
Deployment,High,Mid,Python,Critical,4,5,1,8,9,10,False,1,False,4.3,1,2,1,1,1.4464263
Testing,Medium,Mid,Go,Medium,4,3,3,8,7,12,False,2,False,3.5,1,1,1,0,2.0188125
Refactoring,High,Tech Lead,Other,Medium,12,5,2,24,5,13,False,2,False,3.4,1,3,1,0,5.430642
Bug Fix,Medium,Junior,Other,Medium,7,3,2,14,7,10,False,2,True,4.08333333,0,2,1,0,3.15431875
Design Review,Medium,Junior,Go,Low,12,2,3,24,2,13,False,0,True,1.5,2,0,0,0,6.5113125
Feature Dev,High,Tech Lead,Python,High,7,2,3,14,4,12,False,1,False,3.625,1,0,1,0,3.02379919
Deployment,Medium,Mid,Java,High,4,5,3,8,8,16,False,2,False,1.85,4,1,0,0,2.0401875
Testing,High,Junior,Python,Critical,4,4,2,8,6,14,True,3,False,4.5,0,2,2,0,1.79115825
Feature Dev,Medium,Senior,Python,High,8,3,2,16,8,9,False,1,False,5.0,1,0,1,1,2.53368
Documentation,Medium,Tech Lead,Go,Critical,10,2,1,20,9,18,False,1,True,1.5,2,0,0,0,4.07309375
Design Review,Medium,Mid,Python,Low,2,5,0,4,2,15,True,3,False,4.3,1,2,1,1,1.0344411
Design Review,High,Mid,C++,High,4,4,0,8,5,18,False,3,False,2.375,2,2,0,0,1.8898875
Code Review,High,Junior,Other,Low,9,3,1,18,4,18,True,3,False,3.5,1,1,1,0,4.75672601
Testing,Medium,Senior,Java,Critical,13,3,1,26,10,13,False,1,False,4.08333333,0,2,1,0,4.02544948
Refactoring,High,Senior,Other,Medium,12,3,1,24,1,15,False,1,True,3.5,1,1,1,0,5.69484575
Refactoring,High,Senior,Other,High,12,2,1,24,10,14,True,0,False,1.5,2,0,0,0,5.49210375
Code Review,Low,Tech Lead,JavaScript,Medium,1,5,1,2,2,10,False,3,True,2.9,1,4,0,0,0.850905
Bug Fix,High,Junior,Java,Medium,10,3,2,20,5,16,True,3,True,2.66666667,1,2,0,0,5.8058
Client Meeting,Medium,Senior,JavaScript,High,3,3,3,6,6,14,False,3,False,4.16666667,1,1,0,1,1.48663125
Design Review,Low,Mid,Java,Critical,8,5,1,16,10,16,True,3,False,2.2,3,2,0,0,2.94230475
Deployment,High,Junior,Java,Medium,7,5,3,14,1,17,False,2,False,3.4,1,3,1,0,3.491127
Testing,Low,Tech Lead,C++,High,10,2,2,20,8,11,True,3,False,2.375,1,1,0,0,3.89458125
Code Review,High,Senior,C++,High,10,4,1,20,10,15,False,0,False,2.375,2,2,0,0,4.19484375
Feature Dev,Low,Mid,Java,Critical,5,2,3,10,5,9,True,3,False,2.375,1,1,0,0,2.23320234
Refactoring,Medium,Tech Lead,Go,Medium,10,4,1,20,2,16,False,3,False,3.9375,1,2,0,1,3.81796094
Bug Fix,Medium,Tech Lead,C++,High,6,2,0,12,9,18,True,1,False,1.5,2,0,0,0,2.4215625
Deployment,High,Junior,Python,Critical,1,2,2,2,7,10,False,0,False,2.375,1,1,0,0,0.6338875
Documentation,Medium,Tech Lead,Other,Medium,8,3,1,16,5,12,False,1,False,2.08333333,2,1,0,0,3.435625
Deployment,Medium,Mid,Other,Medium,7,4,3,14,2,17,False,0,False,5.1875,1,0,2,1,2.458625
Refactoring,Medium,Tech Lead,Other,Critical,13,4,0,26,2,17,False,3,False,3.9375,1,2,0,1,4.01100391
Feature Dev,Medium,Mid,Python,High,12,2,0,24,2,16,True,0,False,3.625,1,0,1,0,4.0424265
Bug Fix,Medium,Mid,Python,High,6,4,1,12,5,13,False,1,False,3.9375,1,2,0,1,2.04625547
Code Review,Medium,Senior,C++,Low,11,5,3,22,5,11,True,2,True,4.8,1,1,2,1,4.91082554
Client Meeting,High,Junior,Other,Critical,1,2,1,2,9,17,True,1,False,4.5,0,1,1,0,0.53783166
Client Meeting,Medium,Senior,Java,Medium,10,2,2,20,1,14,False,1,False,2.375,1,1,0,0,4.3175
Feature Dev,High,Junior,Go,High,9,2,1,18,9,18,True,1,False,1.5,2,0,0,0,4.25226375
Design Review,High,Junior,JavaScript,Critical,2,2,1,4,2,18,False,0,False,4.5,0,1,1,0,0.77193812
Testing,Medium,Tech Lead,Other,Medium,1,3,1,2,7,13,False,3,False,4.33333333,1,0,2,0,0.70578333
Bug Fix,Low,Mid,Java,Low,2,5,1,4,4,13,False,0,False,3.8,1,3,0,1,0.8273265
Documentation,Low,Senior,Go,Low,8,5,3,16,1,18,False,3,True,2.55,2,3,0,0,4.27151175
Testing,High,Mid,C++,Medium,12,5,0,24,6,9,True,3,False,3.55,2,1,2,0,5.29915365
Bug Fix,High,Senior,C++,High,10,4,2,20,9,13,True,1,False,3.9375,1,2,0,1,4.05390234
Refactoring,High,Mid,Java,High,4,4,2,8,8,9,False,3,False,3.0,2,1,1,0,2.023614
Testing,Medium,Tech Lead,Go,Medium,9,5,0,18,5,18,False,0,True,3.55,2,1,2,0,3.433914
Refactoring,Medium,Tech Lead,Go,Medium,5,3,2,10,5,11,True,2,False,3.5,1,1,1,0,2.35528125
Refactoring,Medium,Junior,Go,Medium,2,4,0,4,1,13,False,0,False,3.0625,3,0,0,1,0.719625
Code Review,High,Senior,Other,Medium,2,2,1,4,8,11,True,2,False,1.5,2,0,0,0,1.3668375
Client Meeting,Low,Junior,JavaScript,Critical,13,2,2,26,1,9,True,3,False,2.375,1,1,0,0,4.6240425
Documentation,Low,Senior,JavaScript,Low,13,5,2,26,7,18,True,3,False,3.8,1,3,0,1,5.2720668
Documentation,High,Senior,C++,Critical,5,3,3,10,2,10,False,2,False,2.66666667,1,2,0,0,2.42391667
Refactoring,Medium,Senior,C++,High,11,4,0,22,3,9,False,3,False,3.625,2,0,2,0,3.65313375
Design Review,High,Senior,JavaScript,Low,2,3,3,4,2,9,True,3,False,2.08333333,2,1,0,0,1.92081313
Deployment,Medium,Junior,Go,High,8,4,3,16,10,12,False,1,False,2.5625,3,0,1,0,3.18167578
Deployment,Medium,Mid,C++,Medium,6,2,2,12,10,11,True,1,False,2.375,1,1,0,0,2.884875
Refactoring,High,Senior,Python,Low,12,2,2,24,1,13,True,3,False,2.375,1,1,0,0,6.93606375
Code Review,Medium,Junior,Java,Low,6,4,3,12,6,10,True,1,True,3.0,2,1,1,0,3.45375896
Code Review,Low,Mid,Python,Critical,11,4,0,22,10,16,False,1,False,3.9375,1,2,0,1,2.96085016
Client Meeting,High,Junior,Java,Medium,4,3,2,8,8,14,False,0,False,2.66666667,1,2,0,0,2.06866667
Testing,Low,Mid,Python,High,11,5,0,22,2,13,False,1,False,3.45,2,2,0,1,3.21963075
Testing,High,Junior,Other,Medium,7,4,3,14,10,13,True,1,False,3.4375,1,2,1,0,3.56376333
Feature Dev,High,Mid,Go,Low,6,4,2,12,5,11,True,1,False,4.125,2,0,1,1,3.00104805
Code Review,Medium,Mid,Python,Medium,2,3,0,4,5,17,False,3,False,2.91666667,2,0,1,0,1.01809583
Client Meeting,High,Junior,Java,High,12,3,0,24,7,10,False,3,False,5.0,1,0,1,1,4.096116
Code Review,Medium,Mid,Python,Medium,7,2,1,14,6,12,False,2,False,3.625,1,0,1,0,2.80724063
Documentation,High,Junior,C++,Critical,9,3,1,18,8,10,True,3,False,3.25,0,3,0,0,3.84053906
Design Review,Medium,Senior,Other,Medium,6,3,0,12,6,17,False,3,True,4.91666667,0,1,2,0,2.3846625
Feature Dev,Medium,Senior,Java,Medium,6,5,0,12,9,10,False,3,True,3.8,1,3,0,1,2.567565
Bug Fix,Medium,Junior,C++,Low,9,5,3,18,9,12,False,3,True,2.7,3,1,1,0,4.92689918
Client Meeting,Medium,Junior,Java,Medium,7,4,0,14,5,18,True,2,False,4.5625,1,1,1,1,2.52669375
Documentation,Low,Senior,Python,High,4,5,1,8,3,12,True,0,False,3.45,2,2,0,1,1.32393437
Bug Fix,High,Tech Lead,JavaScript,Critical,7,2,2,14,5,13,True,3,True,3.625,1,0,1,0,3.34220711
Refactoring,Medium,Tech Lead,C++,Medium,8,3,1,16,4,13,False,3,False,2.08333333,2,1,0,0,3.63479167
Bug Fix,High,Junior,Go,Critical,3,4,1,6,7,18,True,1,False,2.375,2,2,0,0,1.42749797
Bug Fix,Medium,Tech Lead,Go,Medium,9,3,2,18,5,16,False,3,False,4.08333333,0,2,1,0,3.649625
Documentation,Low,Junior,Other,Medium,10,5,0,20,8,9,True,3,False,1.5,5,0,0,0,4.197375
Deployment,High,Senior,C++,Critical,7,3,1,14,9,12,True,1,False,2.66666667,1,2,0,0,2.9937425
Documentation,Medium,Junior,Other,Critical,7,5,1,14,4,13,False,3,False,2.55,2,3,0,0,2.68653125
Documentation,Medium,Senior,Other,Medium,13,5,0,26,10,11,True,3,False,4.3,1,2,1,1,4.702005
Deployment,Medium,Mid,Other,High,7,4,2,14,3,16,True,2,False,4.0625,1,1,2,0,2.62909041
Code Review,Medium,Tech Lead,Java,Low,1,2,1,2,10,14,False,0,False,2.375,1,1,0,0,0.59365625
Refactoring,High,Tech Lead,Java,Low,6,4,3,12,5,9,False,0,False,4.5625,1,1,1,1,2.83230338
Deployment,Medium,Senior,C++,Critical,4,3,0,8,1,9,True,0,True,4.33333333,1,0,2,0,1.3042876
Feature Dev,Medium,Tech Lead,JavaScript,Low,6,3,1,12,8,13,True,1,True,2.66666667,1,2,0,0,3.2545975
Design Review,Medium,Tech Lead,C++,Critical,4,4,0,8,2,11,False,0,False,4.5,0,2,2,0,1.1186
Client Meeting,Low,Mid,Java,Critical,13,4,2,26,10,15,True,1,False,4.375,0,3,0,1,3.79572441
Documentation,Medium,Mid,Python,High,6,5,2,12,2,17,False,3,True,3.45,2,2,0,1,2.61694125
Code Review,Medium,Senior,Other,Low,8,2,1,16,4,15,True,0,False,3.625,1,0,1,0,3.44822723
Client Meeting,High,Mid,Go,Medium,6,2,2,12,8,10,False,2,False,2.375,1,1,0,0,3.198875
Refactoring,Low,Tech Lead,Other,Critical,4,3,0,8,8,11,False,0,True,4.16666667,1,1,0,1,1.140513
Documentation,High,Senior,Java,Critical,9,4,2,18,10,9,False,1,False,4.5625,1,1,1,1,3.09540037
Feature Dev,High,Tech Lead,Python,High,4,3,2,8,4,16,False,2,True,4.91666667,0,1,2,0,1.86003675
Deployment,Medium,Tech Lead,Other,Low,2,5,2,4,2,12,True,3,False,4.3,1,2,1,1,1.3165614
Refactoring,High,Tech Lead,Other,Medium,4,3,0,8,4,16,False,3,False,2.08333333,2,1,0,0,2.13108333
Client Meeting,Low,Tech Lead,Other,Medium,3,2,2,6,6,17,True,3,True,2.375,1,1,0,0,1.9040175
Code Review,High,Senior,JavaScript,Medium,13,4,2,26,4,17,True,0,False,3.9375,1,2,0,1,5.65744594
Feature Dev,Medium,Tech Lead,Python,Critical,11,3,0,22,9,10,False,2,False,4.75,0,2,0,1,3.20375625
Code Review,High,Junior,Go,Critical,11,3,1,22,9,17,True,3,False,4.08333333,0,2,1,0,4.27325467
Client Meeting,High,Mid,Java,Medium,11,4,3,22,4,13,True,3,True,4.5625,1,1,1,1,5.38269992
Code Review,Low,Junior,Go,Medium,1,4,2,2,3,14,False,1,False,3.9375,1,2,0,1,0.65205625
Feature Dev,Medium,Tech Lead,Other,Medium,12,5,3,24,7,16,True,3,False,3.1,3,1,0,1,5.23163813
Testing,High,Senior,Python,Medium,9,3,0,18,2,10,True,2,False,2.91666667,2,0,1,0,4.21769337
Design Review,Medium,Tech Lead,JavaScript,Medium,10,3,2,20,7,14,True,0,False,3.5,1,1,1,0,4.05108375
