task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Testing,Medium,Tech Lead,JavaScript,High,4,5,1,8,4,17,True,0,False,2.2,3,2,0,0,1.6372125
Feature Dev,High,Tech Lead,Python,High,11,4,3,22,9,14,False,1,False,3.4375,1,2,1,0,4.54552003
Deployment,Medium,Tech Lead,JavaScript,Low,2,3,1,4,4,17,True,1,True,3.58333333,2,0,0,1,1.16699395
Code Review,Medium,Mid,Python,High,4,2,1,8,2,13,True,1,False,3.625,1,0,1,0,1.55801855
Deployment,Medium,Senior,Java,High,10,2,0,20,4,18,False,3,False,2.375,1,1,0,0,3.7974375
Deployment,Medium,Senior,JavaScript,Low,7,5,1,14,3,18,True,0,False,4.3,1,2,1,1,2.77418295
Documentation,Medium,Tech Lead,Java,Critical,8,3,1,16,6,10,False,1,False,3.5,1,1,1,0,2.63118562
Deployment,Medium,Junior,JavaScript,Medium,6,3,0,12,9,11,False,2,True,6.41666667,0,0,2,1,2.16359
Feature Dev,High,Senior,Java,Medium,5,3,2,10,3,14,False,1,True,3.58333333,2,0,0,1,2.59813125
Documentation,Medium,Junior,JavaScript,Low,1,2,3,2,6,12,False,2,True,2.375,1,1,0,0,1.24667813
Bug Fix,High,Senior,Other,Critical,10,2,3,20,4,12,True,0,False,4.5,0,1,1,0,3.82542234
Refactoring,Medium,Senior,Python,Low,5,5,2,10,4,15,False,3,False,3.4,1,3,1,0,2.580006
Feature Dev,Medium,Junior,Other,Medium,13,3,2,26,4,12,True,2,False,3.5,1,1,1,0,5.37004125
Deployment,Medium,Mid,Python,Medium,3,5,0,6,2,13,False,2,True,3.45,2,2,0,1,1.3569325
Client Meeting,High,Senior,Python,Low,6,2,2,12,6,13,False,2,True,2.375,1,1,0,0,3.87063875
Deployment,High,Tech Lead,C++,Medium,3,3,1,6,9,17,True,3,True,3.5,1,1,1,0,1.89647246
Testing,Medium,Mid,JavaScript,Critical,11,5,3,22,1,15,True,2,False,3.1,3,1,0,1,4.04627147
Code Review,Medium,Tech Lead,Go,Critical,13,3,1,26,7,16,False,3,False,4.08333333,0,2,1,0,4.1731724
Documentation,Medium,Mid,Go,High,12,3,0,24,9,11,False,1,False,3.5,1,1,1,0,3.9568725
Bug Fix,Low,Junior,Go,Medium,7,2,1,14,8,16,True,1,True,2.375,1,1,0,0,3.13936219
Refactoring,High,Junior,JavaScript,High,3,4,0,6,3,15,True,3,False,4.5625,1,1,1,1,1.27345365
Code Review,Medium,Mid,Other,Low,3,5,2,6,9,15,True,1,False,3.45,2,2,0,1,1.628319
Testing,Medium,Senior,Other,Low,7,4,0,14,3,10,False,2,False,3.0,2,1,1,0,3.04095
Deployment,High,Tech Lead,Python,High,10,5,0,20,7,16,False,0,False,2.9,1,4,0,0,3.9537
Code Review,High,Senior,JavaScript,High,4,3,0,8,4,10,True,0,True,4.08333333,0,2,1,0,1.66203923
Feature Dev,High,Senior,Java,Critical,3,2,0,6,6,18,False,0,False,2.375,1,1,0,0,1.15100625
Client Meeting,High,Mid,C++,Low,6,3,0,12,10,11,False,2,False,4.75,0,2,0,1,2.667885
Documentation,Low,Senior,Other,Low,8,2,0,16,4,17,True,1,False,2.375,1,1,0,0,3.37736438
Code Review,High,Mid,Java,Critical,4,3,1,8,3,18,False,0,False,3.5,1,1,1,0,1.51769837
Documentation,High,Tech Lead,Other,Critical,13,5,3,26,2,16,False,3,False,3.95,2,1,1,1,4.74973115
Refactoring,Medium,Junior,C++,High,12,4,3,24,4,16,False,0,False,3.0,2,1,1,0,4.3540875
Bug Fix,Medium,Tech Lead,C++,High,10,3,1,20,1,11,False,2,False,5.0,1,0,1,1,3.06153
Design Review,Medium,Junior,C++,Critical,4,3,3,8,7,13,False,0,True,2.66666667,1,2,0,0,1.85285833
Deployment,High,Junior,Python,High,1,4,2,2,9,9,False,2,False,3.625,2,0,2,0,0.746172
Feature Dev,Low,Tech Lead,Go,Medium,3,3,1,6,1,10,False,0,False,2.66666667,1,2,0,0,1.189
Documentation,High,Mid,Python,Critical,9,3,3,18,10,15,True,3,False,2.66666667,1,2,0,0,4.2188475
Feature Dev,Medium,Senior,Go,Low,6,3,1,12,3,17,False,1,True,2.08333333,2,1,0,0,3.19313958
Design Review,High,Tech Lead,JavaScript,Critical,12,4,3,24,4,11,False,1,False,2.8125,1,3,0,0,4.94989531
Deployment,Medium,Tech Lead,JavaScript,High,4,2,0,8,8,13,False,2,True,3.625,1,0,1,0,1.58809613
Testing,Medium,Tech Lead,Other,Medium,6,3,3,12,9,13,False,2,False,2.08333333,2,1,0,0,3.03729167
Deployment,Medium,Mid,C++,Low,9,4,0,18,8,11,True,0,False,2.5625,3,0,1,0,3.91982456
Bug Fix,Medium,Mid,Go,High,7,4,0,14,2,16,False,3,False,1.5,4,0,0,0,2.85975
Testing,High,Mid,Java,Medium,2,3,3,4,6,13,True,3,True,2.66666667,1,2,0,0,1.864555
Design Review,Low,Junior,Python,Medium,6,4,0,12,5,9,False,3,False,2.375,2,2,0,0,2.413875
Testing,Medium,Senior,Go,High,5,2,3,10,10,12,False,2,False,2.375,1,1,0,0,2.34028125
Design Review,Low,Mid,Java,High,6,3,1,12,9,18,False,1,False,1.5,3,0,0,0,2.223225
Client Meeting,Low,Mid,Other,Medium,6,5,3,12,3,15,True,2,False,3.8,1,3,0,1,2.55070725
Design Review,Medium,Senior,Other,Medium,7,5,0,14,6,15,False,1,False,3.8,1,3,0,1,2.50705
Design Review,Medium,Mid,JavaScript,Critical,6,4,2,12,10,12,False,0,True,3.0,2,1,1,0,2.32632675
Client Meeting,High,Senior,Other,Low,11,2,1,22,9,15,False,3,False,2.375,1,1,0,0,5.94735625
Bug Fix,High,Tech Lead,Go,Low,11,3,2,22,6,15,False,3,False,2.66666667,1,2,0,0,6.01846667
Bug Fix,Medium,Junior,Go,Critical,2,2,3,4,5,9,False,2,False,4.5,0,1,1,0,1.04608438
Refactoring,Medium,Tech Lead,Python,Medium,5,5,1,10,7,12,False,3,False,3.6,3,0,1,1,2.07368
Documentation,High,Mid,Java,Low,10,2,0,20,6,17,False,0,True,1.5,2,0,0,0,5.70515
Testing,High,Junior,JavaScript,High,8,5,2,16,6,15,False,2,False,3.05,2,2,1,0,3.45756015
Design Review,Medium,Tech Lead,Go,Critical,8,3,0,16,7,16,True,1,True,2.08333333,2,1,0,0,3.22627594
Deployment,Medium,Tech Lead,Python,Critical,6,4,1,12,4,14,False,0,False,3.4375,1,2,1,0,1.95135961
Deployment,High,Senior,Python,Medium,13,5,0,26,4,9,False,1,False,4.45,2,0,2,1,4.748328
Code Review,Medium,Mid,Python,Medium,3,5,2,6,1,11,True,2,False,3.6,3,0,1,1,1.510824
Feature Dev,Medium,Mid,Other,Medium,9,5,2,18,1,14,True,2,True,3.2,3,0,2,0,4.1842878
Code Review,Medium,Mid,Go,Low,6,3,3,12,4,10,False,1,False,2.91666667,2,0,1,0,3.00338271
Client Meeting,High,Junior,Go,Low,4,4,0,8,7,17,False,2,True,5.1875,1,0,2,1,1.8673446
Deployment,High,Senior,Python,Medium,11,5,3,22,3,12,True,0,True,3.05,2,2,1,0,5.84903925
Testing,High,Junior,Python,Low,3,2,3,6,7,14,False,0,False,3.625,1,0,1,0,1.79396044
Feature Dev,Low,Senior,C++,Critical,6,2,0,12,10,17,True,3,False,3.25,0,2,0,0,2.05832813
Refactoring,Medium,Junior,C++,Low,9,4,3,18,10,13,True,0,False,3.0,2,1,1,0,4.31054663
Deployment,High,Junior,JavaScript,Critical,10,4,3,20,9,13,False,3,False,4.125,2,0,1,1,3.73918188
Deployment,High,Junior,C++,Critical,12,2,2,24,3,17,True,0,False,4.5,0,1,1,0,4.40870456
Deployment,Medium,Tech Lead,Go,High,7,5,3,14,8,17,True,3,True,2.75,4,0,0,1,3.37424948
Feature Dev,Low,Mid,Java,Low,4,4,0,8,8,9,True,3,True,1.9375,3,1,0,0,2.21757834
Feature Dev,Medium,Senior,JavaScript,Medium,7,2,1,14,4,18,False,1,True,1.5,2,0,0,0,3.438875
Feature Dev,High,Senior,Other,High,13,2,1,26,5,16,False,3,False,3.625,1,0,1,0,5.15730206
Deployment,Low,Senior,Other,High,4,4,0,8,2,14,True,2,True,2.8125,1,3,0,0,1.63552331
Documentation,High,Junior,Other,High,13,3,2,26,8,14,False,3,True,3.25,0,3,0,0,6.1070625
Bug Fix,Medium,Senior,Python,Critical,11,4,0,22,2,10,False,1,False,4.0625,1,1,2,0,3.22471406
Testing,Medium,Junior,Other,Medium,9,4,0,18,2,13,False,1,False,1.9375,3,1,0,0,3.7115625
Refactoring,High,Senior,Other,Low,3,2,2,6,2,15,True,2,True,3.25,0,2,0,0,2.23925625
Feature Dev,Low,Junior,JavaScript,Low,10,2,3,20,2,10,False,2,False,2.375,1,1,0,0,4.58734375
Code Review,Medium,Senior,Other,Medium,4,3,0,8,1,15,False,1,False,2.08333333,2,1,0,0,1.69291667
Feature Dev,Low,Senior,Other,Medium,2,4,0,4,3,16,False,0,True,2.375,2,2,0,0,0.77715
Documentation,Medium,Tech Lead,Other,High,10,3,2,20,9,15,False,2,True,2.08333333,2,1,0,0,4.4364375
Documentation,Medium,Junior,Go,High,9,4,3,18,9,10,True,0,False,2.8125,1,3,0,0,3.67176797
Feature Dev,High,Mid,Go,High,11,2,2,22,6,17,True,3,False,2.375,1,1,0,0,5.24841187
Feature Dev,High,Tech Lead,JavaScript,Critical,11,3,1,22,1,14,True,0,True,4.33333333,1,0,2,0,4.2470865
Refactoring,Medium,Mid,Go,Critical,4,2,2,8,3,16,True,1,False,2.375,1,1,0,0,1.75153125
Code Review,Medium,Tech Lead,JavaScript,Critical,3,3,1,6,9,14,False,3,False,4.16666667,1,1,0,1,1.18803437
Design Review,High,Junior,Other,High,1,4,3,2,3,18,False,3,False,3.4375,1,2,1,0,0.98040628
Code Review,Medium,Junior,Go,High,11,4,3,22,4,11,True,3,False,3.4375,1,2,1,0,4.38144377
Code Review,Medium,Junior,JavaScript,Low,5,5,0,10,6,16,False,3,False,2.2,3,2,0,0,2.5047
Refactoring,Low,Senior,C++,Medium,1,4,2,2,3,13,True,1,False,1.5,4,0,0,0,0.81795
Deployment,Medium,Tech Lead,Other,Medium,3,2,0,6,4,16,True,3,False,3.25,0,2,0,0,1.4765625
Bug Fix,Medium,Tech Lead,Python,High,2,4,0,4,2,11,False,1,True,3.5,2,1,0,1,0.78296625
Design Review,Low,Junior,C++,High,7,3,3,14,10,16,False,1,False,2.08333333,2,1,0,0,2.7514875
Design Review,Medium,Tech Lead,Java,Critical,7,5,3,14,3,18,False,2,False,3.05,2,2,1,0,2.69518744
Code Review,High,Senior,C++,Low,1,3,1,2,1,13,False,3,True,2.91666667,2,0,1,0,1.01911393
Testing,Medium,Mid,Python,Critical,13,4,2,26,4,12,False,1,False,2.8125,1,3,0,0,4.566625
Bug Fix,High,Senior,Java,Low,12,2,0,24,6,11,True,1,True,1.5,2,0,0,0,7.31871525
Refactoring,Low,Tech Lead,Other,Critical,1,3,0,2,3,14,True,1,True,1.5,3,0,0,0,0.5
Feature Dev,Medium,Mid,Other,High,4,3,3,8,6,17,False,1,False,3.5,1,1,1,0,1.73617875
Code Review,High,Tech Lead,JavaScript,Medium,12,3,1,24,5,15,False,0,True,4.33333333,1,0,2,0,5.178789
Code Review,High,Senior,C++,Medium,1,3,3,2,3,15,False,3,True,4.16666667,1,1,0,1,1.12746792
Deployment,Low,Senior,Go,Critical,1,3,2,2,4,15,False,3,False,2.08333333,2,1,0,0,0.8126
Code Review,Medium,Senior,Java,Low,6,3,1,12,8,15,False,3,False,2.91666667,2,0,1,0,2.90157312
Bug Fix,High,Tech Lead,Go,Critical,2,2,3,4,3,17,True,0,False,3.25,0,2,0,0,1.14630469
Code Review,Low,Tech Lead,JavaScript,High,2,3,0,4,6,15,True,2,False,3.25,0,3,0,0,0.8150625
Feature Dev,Medium,Tech Lead,Python,Low,9,3,0,18,6,13,False,1,False,4.33333333,1,0,2,0,3.37945667
Feature Dev,High,Junior,Go,High,2,3,1,4,6,18,False,2,True,5.0,1,0,1,1,0.9832086
Bug Fix,Low,Mid,Go,Low,4,3,3,8,7,12,False,3,False,1.5,3,0,0,0,2.469225
Feature Dev,Medium,Junior,Go,Low,9,5,2,18,2,15,False,0,True,3.1,3,1,0,1,4.23648225
Deployment,Medium,Senior,Python,Critical,1,3,0,2,9,11,False,0,False,5.0,1,0,1,1,0.5
Testing,Medium,Tech Lead,Python,Critical,12,4,2,24,10,10,False,0,False,4.5625,1,1,1,1,3.47721188
Client Meeting,Low,Senior,Java,High,8,4,0,16,5,10,False,3,True,3.9375,1,2,0,1,2.70105722
Design Review,Medium,Mid,Go,High,11,2,2,22,1,15,False,1,False,2.375,1,1,0,0,4.239
Deployment,Medium,Junior,C++,High,10,3,2,20,4,13,True,0,False,5.0,1,0,1,1,3.177657
Design Review,Low,Senior,Go,High,7,5,0,14,7,12,True,0,True,2.55,2,3,0,0,2.54750265
Documentation,Low,Junior,JavaScript,Medium,10,3,3,20,8,12,False,1,False,2.66666667,1,2,0,0,4.01166667
Deployment,Medium,Junior,Go,High,13,3,2,26,10,18,True,2,False,5.0,1,0,1,1,4.212243
Code Review,High,Mid,Other,Medium,9,2,3,18,2,10,True,3,False,4.5,0,1,1,0,4.35790688
Bug Fix,Medium,Senior,Python,Low,1,3,2,2,4,11,True,2,False,3.5,1,1,1,0,0.93269138
Code Review,Medium,Mid,JavaScript,Medium,11,3,2,22,8,18,False,3,False,5.58333333,0,1,1,1,3.91
Design Review,High,Senior,Other,Medium,1,3,3,2,1,10,False,1,False,5.0,1,0,1,1,0.78982
Design Review,Low,Junior,JavaScript,High,12,2,1,24,8,13,False,3,False,1.5,2,0,0,0,4.400325
Bug Fix,Low,Tech Lead,Java,Critical,7,2,0,14,3,14,True,1,False,3.25,0,2,0,0,2.19220313
Deployment,High,Mid,Java,Critical,13,4,2,26,3,18,False,3,False,3.25,0,4,0,0,5.2434375
Documentation,High,Mid,C++,High,11,3,0,22,3,13,False,0,True,3.58333333,2,0,0,1,4.38218138
Feature Dev,Medium,Junior,C++,Low,3,3,1,6,5,10,False,2,False,3.5,1,1,1,0,1.52981125
Refactoring,Medium,Tech Lead,Java,Low,13,2,3,26,7,12,True,0,False,3.625,1,0,1,0,5.81566683
Code Review,High,Tech Lead,JavaScript,Medium,2,4,0,4,9,15,False,2,False,2.8125,1,3,0,0,1.0745
Client Meeting,Low,Junior,C++,Critical,7,5,3,14,3,14,False,2,False,2.55,2,3,0,0,2.62040125
Code Review,High,Tech Lead,C++,High,12,5,3,24,3,13,False,3,False,3.55,2,1,2,0,4.89332745
Bug Fix,Medium,Mid,Java,Medium,8,2,1,16,3,13,True,1,False,5.75,0,0,2,0,2.8943775
Testing,Medium,Junior,Java,High,10,4,1,20,2,12,False,0,False,3.0625,3,0,0,1,3.35974922
Deployment,Medium,Tech Lead,Java,High,9,3,3,18,6,11,True,1,True,3.5,1,1,1,0,3.87066921
Design Review,Medium,Tech Lead,JavaScript,Critical,4,3,3,8,2,15,False,1,False,4.08333333,0,2,1,0,1.58802135
Client Meeting,Low,Senior,Java,Critical,13,3,3,26,5,11,True,1,False,1.5,3,0,0,0,4.78446938
Code Review,High,Tech Lead,Python,Medium,6,3,1,12,8,15,False,1,True,4.75,0,2,0,1,2.71295063
Client Meeting,Medium,Mid,Python,Medium,3,3,3,6,5,16,True,1,False,2.91666667,2,0,1,0,1.70068281
Design Review,Low,Junior,Java,High,12,3,3,24,4,13,False,2,True,4.75,0,2,0,1,4.03157081
Feature Dev,Low,Senior,Python,High,9,4,1,18,6,9,False,2,True,2.375,2,2,0,0,3.48746063
Code Review,High,Junior,Python,High,4,5,0,8,8,16,True,0,False,3.45,2,2,0,1,1.53210015
Deployment,Medium,Tech Lead,JavaScript,Medium,12,5,3,24,8,18,False,0,False,5.15,0,2,2,1,3.971625
Client Meeting,Medium,Mid,Java,Critical,8,3,2,16,2,15,False,0,True,3.5,1,1,1,0,2.93625063
Testing,High,Senior,JavaScript,High,2,5,0,4,7,18,True,3,True,3.75,0,4,1,0,1.12250667
Testing,Low,Tech Lead,Java,High,12,3,3,24,1,15,True,3,False,2.08333333,2,1,0,0,4.77118688
Design Review,Medium,Mid,Python,High,6,2,1,12,3,12,False,2,False,1.5,2,0,0,0,2.536875
Testing,Medium,Junior,C++,Medium,8,2,3,16,3,9,False,1,False,2.375,1,1,0,0,3.6796875
Testing,Medium,Senior,JavaScript,High,11,3,1,22,5,15,False,1,False,4.33333333,1,0,2,0,3.474945
Design Review,High,Senior,Go,High,5,3,0,10,6,12,False,2,True,2.91666667,2,0,1,0,2.29071562
Code Review,Medium,Mid,C++,Critical,11,4,3,22,6,12,False,2,False,3.5,2,1,0,1,3.77203438
Deployment,Medium,Senior,C++,High,9,2,1,18,4,16,False,2,False,3.625,1,0,1,0,3.16817156
Deployment,Medium,Junior,Java,Critical,9,3,2,18,3,15,False,3,False,2.08333333,2,1,0,0,3.555125
Bug Fix,Medium,Tech Lead,Go,Critical,4,5,2,8,4,17,False,3,True,4.3,1,2,1,1,1.6748094
Feature Dev,Medium,Senior,JavaScript,Medium,3,2,0,6,2,14,True,3,False,1.5,2,0,0,0,1.614375
Deployment,High,Senior,Other,High,9,2,0,18,10,12,True,2,False,2.375,1,1,0,0,4.02440063
Feature Dev,Medium,Senior,Java,Low,5,5,1,10,4,9,False,1,False,3.95,2,1,1,1,2.0549925
Client Meeting,High,Senior,Java,Medium,8,4,1,16,2,13,True,3,False,4.375,0,3,0,1,3.63046359
Bug Fix,Medium,Junior,Python,Low,3,4,3,6,1,16,False,3,False,4.0625,1,1,2,0,1.80836906
Feature Dev,High,Junior,Python,Low,4,2,0,8,3,14,True,3,False,2.375,1,1,0,0,2.42535563
Code Review,High,Junior,Java,High,3,3,0,6,10,15,False,2,False,4.91666667,0,1,2,0,1.1417475
Testing,Medium,Mid,Go,Medium,3,4,0,6,5,11,False,0,True,3.625,2,0,2,0,1.139985
Client Meeting,Medium,Mid,Other,Medium,8,3,3,16,10,18,False,2,True,2.08333333,2,1,0,0,4.21735417
Deployment,High,Tech Lead,Other,Low,12,3,1,24,3,14,True,1,True,2.66666667,1,2,0,0,7.0864255
Refactoring,Medium,Tech Lead,Go,Medium,10,4,2,20,9,17,True,3,False,3.0,2,1,1,0,4.450845
Testing,Medium,Tech Lead,Other,High,8,5,0,16,8,11,False,1,False,2.9,1,4,0,0,2.83635
Testing,Medium,Junior,C++,Medium,6,2,2,12,4,11,True,2,False,2.375,1,1,0,0,2.98790625
Code Review,High,Tech Lead,Other,Low,9,2,1,18,4,17,False,2,False,4.5,0,1,1,0,4.19197625
Feature Dev,High,Mid,Other,High,8,2,1,16,5,17,True,1,False,3.625,1,0,1,0,3.3097367
Deployment,High,Senior,Other,Low,9,2,0,18,2,14,False,2,True,2.375,1,1,0,0,5.15293625
Documentation,Low,Senior,Python,Low,8,2,1,16,2,9,False,3,False,1.5,2,0,0,0,3.754575
Refactoring,Low,Tech Lead,JavaScript,Low,8,4,0,16,5,13,True,1,True,2.375,2,2,0,0,3.71510081
Refactoring,Medium,Junior,Python,Critical,2,2,2,4,4,17,True,0,False,2.375,1,1,0,0,0.96334219
Refactoring,High,Junior,Java,Medium,12,5,1,24,6,13,False,1,True,2.55,2,3,0,0,6.1724575
Refactoring,Medium,Junior,C++,Low,6,3,1,12,1,15,False,2,True,3.5,1,1,1,0,2.98559938
Client Meeting,Medium,Tech Lead,JavaScript,High,1,5,2,2,8,15,True,1,False,2.7,3,1,1,0,0.7076538
Design Review,High,Tech Lead,JavaScript,Low,9,3,3,18,6,12,True,3,True,4.91666667,0,1,2,0,4.98831651
Code Review,Medium,Mid,Python,Critical,5,2,3,10,2,13,False,3,False,2.375,1,1,0,0,2.29367188
Documentation,Medium,Tech Lead,C++,Critical,3,2,2,6,4,10,False,3,False,4.5,0,1,1,0,1.2985875
Design Review,High,Junior,Other,Low,7,5,1,14,1,10,False,2,False,5.15,0,2,2,1,2.9707755
Refactoring,Medium,Tech Lead,Go,Low,4,2,1,8,2,12,False,1,False,2.375,1,1,0,0,1.99684375
Code Review,Medium,Tech Lead,C++,Low,1,4,3,2,8,18,True,2,False,3.0625,3,0,0,1,1.09090652
Client Meeting,Medium,Junior,JavaScript,Critical,8,2,3,16,8,12,False,0,False,4.5,0,1,1,0,2.63324688
Code Review,Medium,Mid,Go,Critical,12,4,2,24,6,18,True,3,True,3.9375,1,2,0,1,4.54847843
Bug Fix,High,Tech Lead,JavaScript,Low,10,3,2,20,8,9,False,2,False,2.66666667,1,2,0,0,5.423
Testing,High,Mid,Python,Critical,2,2,0,4,8,17,False,1,False,4.5,0,1,1,0,0.73586625
Refactoring,Medium,Tech Lead,Go,Low,8,2,0,16,7,11,True,1,False,4.5,0,1,1,0,3.23501063
Documentation,Medium,Mid,Go,High,13,5,0,26,3,14,False,1,False,3.45,2,2,0,1,4.20296625
Design Review,High,Mid,Java,Critical,6,4,2,12,6,9,False,0,False,5.1875,1,0,2,1,1.9676565
Client Meeting,High,Tech Lead,Java,Low,8,3,2,16,7,15,False,2,False,3.5,1,1,1,0,4.1255555
Refactoring,Low,Junior,Other,Medium,2,5,2,4,8,18,True,0,False,3.1,3,1,0,1,0.96149025
Bug Fix,High,Tech Lead,Go,Medium,11,4,0,22,5,14,False,3,True,4.125,2,0,1,1,4.847986
Deployment,Medium,Senior,Other,Low,1,4,3,2,4,9,False,3,False,4.5625,1,1,1,1,1.01468813
Testing,High,Senior,Other,Medium,1,4,3,2,8,9,False,1,True,5.0,0,2,1,1,0.868802
Documentation,Low,Junior,Go,High,6,5,0,12,10,12,False,2,False,2.55,2,3,0,0,2.06559
Documentation,Low,Mid,Go,High,13,2,3,26,8,17,False,0,False,3.25,0,2,0,0,4.3284375
Refactoring,High,Junior,Java,Medium,9,5,2,18,3,13,False,3,True,3.55,2,1,2,0,4.5213201
Design Review,Low,Tech Lead,JavaScript,High,1,2,1,2,6,11,True,2,False,1.5,2,0,0,0,0.68772375
Testing,Medium,Tech Lead,JavaScript,High,7,3,3,14,4,14,False,0,False,2.66666667,1,2,0,0,2.8275
Bug Fix,High,Tech Lead,Python,Medium,4,2,3,8,9,13,False,2,False,2.375,1,1,0,0,2.4433125
Testing,Medium,Senior,Python,Low,13,2,2,26,10,9,False,2,False,2.375,1,1,0,0,6.1524375
Deployment,High,Senior,Java,High,8,3,3,16,5,15,False,2,False,3.5,1,1,1,0,3.49658325
Deployment,Low,Junior,Go,Medium,9,3,3,18,4,15,False,1,True,2.66666667,1,2,0,0,4.03003333
Bug Fix,Medium,Junior,Python,Medium,9,2,1,18,7,16,False,0,False,3.625,1,0,1,0,3.34195312
Client Meeting,Medium,Tech Lead,Python,Low,7,3,2,14,1,9,True,0,False,4.75,0,2,0,1,2.93377219
Deployment,Low,Senior,Java,Medium,5,3,1,10,10,10,True,3,False,1.5,3,0,0,0,2.4215625
Feature Dev,Medium,Tech Lead,C++,High,8,5,2,16,1,10,False,1,False,3.05,2,2,1,0,2.977803
Testing,Medium,Tech Lead,JavaScript,High,3,3,3,6,6,14,False,2,False,3.5,1,1,1,0,1.49392125
Design Review,Medium,Tech Lead,Go,Medium,11,5,1,22,1,18,True,3,False,3.1,3,1,0,1,4.57179188
Code Review,High,Mid,JavaScript,High,8,2,3,16,2,16,True,2,True,2.375,1,1,0,0,4.41664059
Refactoring,Medium,Junior,JavaScript,Critical,11,2,2,22,9,14,False,1,True,5.75,0,0,2,0,3.585912
Documentation,High,Tech Lead,Java,Low,4,4,2,8,7,14,True,3,False,3.9375,1,2,0,1,2.41792753
Bug Fix,High,Junior,JavaScript,Medium,4,3,1,8,3,10,False,1,False,2.66666667,1,2,0,0,2.02033333
Documentation,Low,Mid,C++,Critical,11,5,2,22,3,12,False,2,False,2.9,1,4,0,0,3.620405
Code Review,Medium,Mid,Python,High,4,2,1,8,2,12,False,2,False,3.25,0,2,0,0,1.6453125
Feature Dev,Medium,Junior,JavaScript,Medium,6,2,2,12,1,18,False,0,False,3.625,1,0,1,0,2.40620625
Documentation,Medium,Senior,Go,Medium,13,5,1,26,1,17,False,1,True,3.1,3,1,0,1,5.38201125
Documentation,Low,Tech Lead,C++,High,13,5,1,26,7,13,False,0,True,2.9,1,4,0,0,4.5665235
Design Review,Low,Senior,Other,High,10,2,3,20,6,9,True,2,False,1.5,2,0,0,0,4.11665625
Feature Dev,Medium,Junior,C++,Medium,10,4,1,20,3,12,True,3,False,5.625,0,1,2,1,3.53474625
Deployment,Low,Senior,C++,Low,8,3,2,16,5,18,False,0,False,1.5,3,0,0,0,3.58545
Feature Dev,High,Junior,Go,Medium,13,5,1,26,2,16,False,3,False,4.3,1,2,1,1,5.235306
Testing,High,Junior,C++,High,6,3,3,12,10,18,True,3,False,4.08333333,0,2,1,0,2.88229134
Code Review,High,Junior,Other,Critical,10,5,0,20,5,14,True,2,False,3.45,2,2,0,1,3.7747395
Feature Dev,High,Senior,Java,Medium,4,2,3,8,10,10,True,1,False,3.625,1,0,1,0,2.23643503
Deployment,Medium,Mid,Java,Low,9,5,0,18,6,14,False,0,False,2.35,4,0,1,0,3.773979
Bug Fix,Low,Tech Lead,Java,Medium,7,4,2,14,9,11,False,3,False,1.9375,3,1,0,0,3.12975
Feature Dev,Low,Tech Lead,Other,Medium,3,2,1,6,7,18,False,3,False,2.375,1,1,0,0,1.5013125
Testing,Medium,Senior,Java,Medium,3,4,2,6,3,9,True,1,False,4.0625,1,1,2,0,1.416345
Design Review,Medium,Senior,Other,Medium,13,3,0,26,7,18,False,3,False,4.91666667,0,1,2,0,4.41604167
Refactoring,High,Tech Lead,Other,Low,13,5,3,26,6,16,True,1,False,3.05,2,2,1,0,6.93180151
Deployment,High,Senior,JavaScript,Medium,9,4,2,18,9,16,True,2,True,3.5,2,1,0,1,4.709397
Refactoring,Medium,Tech Lead,Java,Critical,12,3,3,24,10,14,True,1,False,4.08333333,0,2,1,0,4.14916742
Bug Fix,Medium,Senior,Java,Critical,9,2,3,18,4,11,True,2,False,4.5,0,1,1,0,3.21941484
Testing,Medium,Junior,Python,Medium,3,3,1,6,9,9,False,3,True,4.16666667,1,1,0,1,1.53745625
Client Meeting,Low,Junior,Go,High,5,2,0,10,9,17,True,2,True,3.25,0,2,0,0,1.9490625
Bug Fix,High,Junior,Java,Medium,2,5,2,4,7,18,True,2,False,3.95,2,1,1,1,1.2379773
Bug Fix,Medium,Junior,Other,Low,11,3,1,22,1,15,True,0,False,4.33333333,1,0,2,0,4.36360925
Bug Fix,High,Mid,Python,High,7,2,2,14,10,14,True,3,False,2.375,1,1,0,0,3.54221438
Client Meeting,High,Senior,Python,High,6,2,2,12,8,18,True,2,False,2.375,1,1,0,0,3.02293688
Documentation,Low,Mid,C++,Medium,10,5,0,20,5,15,False,2,False,1.85,4,1,0,0,3.8285
Feature Dev,Low,Tech Lead,JavaScript,Medium,7,4,1,14,6,12,False,3,False,3.5,2,1,0,1,2.6098875
Refactoring,Low,Junior,C++,Critical,13,2,3,26,7,11,True,0,True,2.375,1,1,0,0,4.94194542
Documentation,High,Junior,JavaScript,High,10,3,2,20,7,16,False,0,True,3.25,0,3,0,0,4.5478125
Deployment,Low,Senior,Other,High,2,4,0,4,10,17,False,3,False,1.9375,3,1,0,0,0.92086875
Client Meeting,Medium,Tech Lead,Java,Critical,7,4,2,14,5,9,True,3,False,3.625,2,0,2,0,2.62067006
Design Review,High,Junior,Other,Medium,2,5,0,4,4,12,True,3,True,2.55,2,3,0,0,1.37034975
